id;codigo;modelo;tipo_autos_id;marca_autos_id
729;1135543;500X 1.6L MT;1;19
730;1135524;Argo;1;19
731;1135535;ARGO DRIVE 1.3;1;19
732;1135599;ARGO DRIVE 1.3 GSE;1;19
733;1135600;ARGO DRIVE ELX 1.3 GSE;1;19
734;1135601;ARGO HGT 1.8 EVO;1;19
735;1135111;BRAVA;1;19
736;1135544;BRAVA 1.4 SX;1;19
737;1135112;BRAVA 1.6 SX;1;19
738;1135115;BRAVO;1;19
739;1135545;BRAVO 1.6 SX;1;19
740;1135116;BRAVO 1.8 GT;1;19
741;1135117;BRAVO 1.8 GT TC;1;19
742;1135120;CINQUECENTO;1;19
743;1135546;CINQUECENTO SPORTING 1.1;1;19
744;1135121;CINQUECENTO SPORTING T/C;1;19
745;1135591;CRONOS;1;19
746;1135592;CRONOS DRIVE;1;19
747;1135593;CRONOS PRECISION MT;1;19
748;1135521;EVO;1;19
749;1135507;GRANDE PUNTO;1;19
750;1135547;GRANDE PUNTO ACTIVE 1.4;1;19
751;1135548;GRANDE PUNTO DYNANIC 1.4;1;19
752;1135536;GRANDE PUNTO GRANDE PUNTO;1;19
753;1135549;GRANDE PUNTO SPORTING MULTIJET 1.9;1;19
754;1135550;GRANDE PUNTO SPORTING NEW 1.4;1;19
755;1135508;IDEA;1;19
756;1135551;IDEA 1.8 HLX;1;19
757;1135509;LINEA;1;19
758;1135552;LINEA 1.4;1;19
759;1135530;LINEA ACTIVE;1;19
760;1135531;LINEA DYNAMIC;1;19
761;1135160;MAREA;1;19
762;1135553;MAREA 1.8 ELX;1;19
763;1135555;MAREA ELX 20V 2.0;1;19
764;1135607;MOBI LIKE;1;19
765;1135608;MOBI TREKKING;1;19
766;1135480;PALIO;1;19
767;1135556;PALIO 1.3;1;19
768;1135532;PALIO ADVENTURE;1;19
769;1135557;PALIO ATTRACTIVE;1;19
770;1135558;PALIO ATTRACTIVE EVO 1.4;1;19
771;1135559;PALIO EDX;1;19
772;1135560;PALIO ELX 1.7;1;19
773;1135561;PALIO EX FIRE 1.3;1;19
774;1135537;PALIO FIRE;1;19
775;1135562;PALIO FIRE 1.2;1;19
776;1135563;PALIO GL 1.6;1;19
777;1135564;PALIO SPORT 1.8;1;19
778;1135565;PALIO SPORT SL;1;19
779;1135566;PALIO WEEKEND 1.4;1;19
780;1135567;PALIO WEEKEND 1.6 ELX;1;19
781;1135568;PALIO WEEKEND 1.8;1;19
782;1135569;PALIO YOUNG;1;19
783;1135180;PANDA;1;19
784;1135570;PANDA 4WD;1;19
785;1135571;PANDA CLIMBING 1.3 4X4;1;19
786;1135572;PANDA DINAMIC 1.2 4X2;1;19
787;1135188;PUNTO;1;19
788;1135573;PUNTO 1.3 S;1;19
789;1135204;PUNTO 55 EL 6 VEL.;1;19
790;1135574;PUNTO 55 S;1;19
791;1135191;PUNTO 60 S;1;19
792;1135202;PUNTO 60 S SMART;1;19
793;1135193;PUNTO 75 SX;1;19
794;1135575;PUNTO 90 LX;1;19
795;1135197;PUNTO 90 SX 1.6;1;19
796;1135576;PUNTO ACTIVE;1;19
797;1135203;PUNTO CABRIOLET;1;19
798;1135516;PUNTO EVO;1;19
799;1135577;PUNTO EVO 1.3;1;19
800;1135578;PUNTO EVO SPORT 1.4;1;19
801;1135206;PUNTO GT 1.4 TURBO;1;19
802;1135205;PUNTO GT 1.4 TURBO ABS;1;19
803;1135579;PUNTO SX 1.6 ABS;1;19
804;1135196;PUNTO SX ABS;1;19
805;1135510;QUBO;1;19
806;1135580;QUBO ACTIVE;1;19
807;1135519;QUBO DYNAMIC;1;19
808;1135581;QUBO DYNAMIC 1.4;1;19
809;1135506;SIENA;1;19
810;1135582;SIENA 1.3 EDX;1;19
811;1135583;SIENA 1.8;1;19
812;1135584;SIENA EX FIRE;1;19
813;1135585;SIENA FIRE 1.3;1;19
814;1135505;STILO;1;19
815;1135586;STILO 1.8;1;19
816;1135281;TIPO;1;19
817;1135287;TIPO 1.4;1;19
818;1135286;TIPO 1.6;1;19
819;1135290;UNO;1;19
820;1135522;UNO;1;19
821;1135587;UNO 1.2;1;19
822;1135317;UNO 1.4 IE;1;19
823;1135322;UNO 1.6 R;1;19
824;1135310;UNO 45 S;1;19
825;1135315;UNO 70 SL;1;19
826;1135291;UNO CS;1;19
827;1135588;UNO FIRE;1;19
828;1135589;UNO S;1;19
829;1135303;UNO SMART;1;19
830;1135301;UNO SX;1;19
831;1135302;UNO SXR 1.3;1;19
832;1135321;UNO TREND;1;19
833;1135590;UNO TREND 1.5;1;19
834;1140081;CONTOUR;1;20
835;1140280;ESCORT;1;20
836;1992004;ESCORT 1.9 LX;1;20
837;1992005;ESCORT CLX 1.4;1;20
838;1992006;ESCORT CLX 1.6;1;20
839;1992007;ESCORT GHIA;1;20
840;1992008;ESCORT GL;1;20
841;1992009;ESCORT GLX;1;20
842;1992010;ESCORT LX;1;20
843;1992011;ESCORT LX 1.8;1;20
844;1992001;ESCORT S/S;1;20
845;1992012;ESCORT SALOON;1;20
846;1992013;ESCORT XR3;1;20
847;1992014;ESCORT XR31 1.8;1;20
848;1140346;EURO ESCORT;1;20
849;1992015;EUROESCORT CL;1;20
850;1992016;EUROESCORT CL DH;1;20
851;1992002;EUROESCORT CLX;1;20
852;1992017;EUROESCORT GL 1.4;1;20
853;1992018;EUROESCORT GLX;1;20
854;1140400;FIESTA;1;20
855;1992019;FIESTA 1.6;1;20
856;1992020;FIESTA 4DR 1.6 L SE;1;20
857;1992021;FIESTA 5DR 1.6 L TITANIUM;1;20
858;1992022;FIESTA BASICO;1;20
859;1992023;FIESTA CL;1;20
860;1992024;FIESTA FIRST;1;20
861;1992025;FIESTA HATCH 5 DOOR SE;1;20
862;1992026;FIESTA II TREND;1;20
863;1992027;FIESTA LX;1;20
864;1992028;FIESTA M SEDAN TREND;1;20
865;1992029;FIESTA NEW;1;20
866;1992030;FIESTA NEW 1.6;1;20
867;1992031;FIESTA NEW FIESTA HB 1.6;1;20
868;1992032;FIESTA S/S;1;20
869;1140931;FOCUS;1;20
870;1140962;FOCUS 4D SE SPORT 2.0L AT;1;20
871;1140966;FOCUS 5D SE 2.0L AT;1;20
872;1140961;FOCUS CLX 1.6;1;20
873;1140958;FOCUS CLX SEDAN 2.0;1;20
874;1140956;FOCUS GHIA HB 2.0;1;20
875;1140959;FOCUS LX 1.6;1;20
876;1140957;FOCUS LX 1.8;1;20
877;1140963;FOCUS NEW 4DR;1;20
878;1140960;FOCUS NEW 5 DR SEL;1;20
879;1140964;FOCUS NEW TITANIUM AT;1;20
880;1140965;FOCUS SE 2.0 L MT;1;20
881;1140952;FUSION;1;20
882;1992033;FUSION 2.0 AUT;1;20
883;1992034;FUSION SE 2.0 AT ECOBOOST;1;20
884;1992035;FUSION SE 2.5 AT;1;20
885;1140511;KA;1;20
886;1992036;KA CLX;1;20
887;1992037;KA XR;1;20
888;1140686;MONDEO;1;20
889;1992003;MONDEO CLX;1;20
890;1992038;MONDEO GHIA 2.0 AT;1;20
891;1992039;MONDEO GLX;1;20
892;1140701;MUSTANG;1;20
893;1140710;MUSTANG;1;20
894;1140855;TAURUS;1;20
895;1992040;TAURUS 2.5;1;20
896;1992041;TAURUS 3.0;1;20
897;1992042;TAURUS E350 C WAGON XLT;1;20
898;1992043;TAURUS GL;1;20
899;1992044;TAURUS GL.;1;20
900;1992045;TAURUS LX;1;20
901;1992046;TAURUS ST WAGON;1;20
902;1959001;GA4;1;21
903;1168001;CK;1;22
904;1168020;CK 1.3 CT;1;22
905;1168021;CK 1.5 GL;1;22
906;1168022;CK GS 1.6;1;22
907;1168023;CK NEW 1.5;1;22
908;1168019;CK NEW GS 1.3;1;22
909;1168011;CK3;1;22
910;1168003;EC;1;22
911;1168008;EC7;1;22
912;1168024;EC7 EMGRAND 1.6 VVT GL;1;22
913;1168025;EC7 GL;1;22
914;1168026;EC7 GT;1;22
915;1168010;Emgrand EX 7 GL;1;22
916;1168012;EX7;1;22
917;1168027;GC 7 1.5 GL;1;22
918;1168028;GC 7 1.5 GL NAV;1;22
919;1168029;GC 7 1.5 GS;1;22
920;1168015;GC7;1;22
921;1168043;GS;1;22
922;1168039;GS GB MT;1;22
923;1168045;GS GB MT FL;1;22
924;1168041;GS GC DCT;1;22
925;1168040;GS GC MT;1;22
926;1168042;GS GSP DCT;1;22
927;1168038;GS X HATCH BACK 1.8;1;22
928;1168002;LC;1;22
929;1168018;LC CROSS;1;22
930;1168030;LC GB;1;22
931;1168031;LC GT;1;22
932;1168032;LC GX;1;22
933;1168033;LC GX 1.3;1;22
934;1168004;MK;1;22
935;1168034;MK 1.5;1;22
936;1168014;MKRSI;1;22
937;1168013;New CK gs;1;22
938;1168006;NEW SL;1;22
939;1168007;SL;1;22
940;1168035;SL 1.8;1;22
941;1168036;SL GL 1.8;1;22
942;1161047;C30 Classic;1;23
943;1161046;C30 Classic 1,5 Confort MT;1;23
944;1161043;C30 PLUS;1;23
945;1161045;C30 PLUS 1,5 Deluxe MT;1;23
946;1161044;C30 PLUS 1,5 Elite MT;1;23
947;1161010;FLORID;1;23
948;1161020;FLORID CROSS;1;23
949;1161023;FLORID CROSS HATCHBACK 1.5;1;23
950;1161024;FLORID CROSS HB 1.5;1;23
951;1161025;FLORID LE 1.3;1;23
952;1161026;FLORID LE 1.5;1;23
953;1161027;FLORID SE 1.3;1;23
954;1161028;HAVAL H5 2.4 4X2 LX;1;23
955;1161030;HAVAL S/SUBMODELO;1;23
956;1161011;HAVAL 3;1;23
957;1161012;HAVAL 5;1;23
958;1161031;M4 1.5 EN;1;23
959;1161032;M4 1.5 HB;1;23
960;1161033;M4 1.5 LE;1;23
961;1161034;M4 1.5 SR;1;23
962;1161001;PERI;1;23
963;1161035;PERI LE;1;23
964;1161036;PERI PE;1;23
965;1161037;PERI SE;1;23
966;1161038;VOLEEX C 30 1.5;1;23
967;1161039;VOLEEX C10 1.5 LE;1;23
968;1161017;Voleex C20;1;23
969;1161040;VOLEEX C20 LE 1.5;1;23
970;1161013;VOLEEX C30;1;23
971;1161018;VOLEEX C50;1;23
972;1161015;VOLEEX-C10;1;23
973;1161014;VOLEEX-CX;1;23
974;1177001;LOBO;1;24
975;1711002;2;1;25
976;1711005;2 GL 1.3 MEC;1;25
977;1711006;2 HB GL 1.3;1;25
978;1711007;2 HB GL 1.3 LIMITED;1;25
979;1711008;2 HB GLX 1.3;1;25
980;1711001;3;1;25
981;1711011;3 GL 1.6 MT ALL;1;25
982;1711010;3 GL 1.6 MT STD;1;25
983;1711009;3 SD GL 1.6;1;25
984;1711004;F-STAR;1;25
985;1195010;ACCORD;1;26
986;1195111;ACCORD;1;26
987;1195125;ACCORD 2.0 IE;1;26
988;1195131;ACCORD 2.2 EX;1;26
989;1195127;ACCORD 2.2 EX-R COUPE;1;26
990;1195126;ACCORD 2.2 I ABS;1;26
991;1195129;ACCORD 2.2 I EX;1;26
992;1195128;ACCORD 2.2 I EX-R ABS;1;26
993;1195418;ACCORD 2.2 IE;1;26
994;1195133;ACCORD 2.3 EX;1;26
995;1195419;ACCORD 2.4 EX;1;26
996;1195420;ACCORD 3.0 V6;1;26
997;1195421;ACCORD 3.5 AUT;1;26
998;1195132;ACCORD EX;1;26
999;1195422;ACCORD EX 3.0;1;26
1000;1195423;ACCORD EX L 2.4 AUT;1;26
1001;1195425;ACCORD HATCHBACK;1;26
1002;1195416;ACCORD S/S;1;26
1003;1195070;ACCORD SEDAN;1;26
1004;1195427;ACCORD V6;1;26
1005;1195403;CITY;1;26
1006;1195428;CITY EX;1;26
1007;1195429;CITY LX;1;26
1008;1195430;CITY LX 1.5 MEC;1;26
1009;1195140;CIVIC;1;26
1010;1195431;CIVIC 1.6 EX;1;26
1011;1195432;CIVIC COUPE 1.6;1;26
1012;1195287;CIVIC COUPE 1.6 IE;1;26
1013;1195278;CIVIC COUPE AC;1;26
1014;1195433;CIVIC COUPE CRX;1;26
1015;1195434;CIVIC COUPE EX 1.8 AUT;1;26
1016;1195285;CIVIC DEPORTIVO 1.6-I;1;26
1017;1195274;CIVIC EX;1;26
1018;1195435;CIVIC EX 1.7;1;26
1019;1195436;CIVIC EX 1.8 AUT;1;26
1020;1195437;CIVIC EXS 1.8 AUT;1;26
1021;1195270;CIVIC HATCHBACK;1;26
1022;1195276;CIVIC HB AC;1;26
1023;1195404;CIVIC HYBRID;1;26
1024;1195412;CIVIC HYBRID;1;26
1025;1195245;CIVIC LSI 1.5;1;26
1026;1195272;CIVIC LX;1;26
1027;1195438;CIVIC LX 1.8;1;26
1028;1195439;CIVIC LXS 1.8;1;26
1029;1195440;CIVIC LXS AUTOMATICO 1.8;1;26
1030;1195417;CIVIC S/S;1;26
1031;1195240;CIVIC SEDAN;1;26
1032;1195175;CIVIC SEDAN 1.3;1;26
1033;1195443;CIVIC SI 2,0;1;26
1034;1195444;CIVIC SI 2.0;1;26
1035;1195407;CIVIC SI COUPE;1;26
1036;1195445;DOMANI 1.6;1;26
1037;1195400;FIT;1;26
1038;1195446;FIT 1.3 AUT;1;26
1039;1195447;FIT EX 1.4;1;26
1040;1195448;FIT LX 1.3;1;26
1041;1195449;FIT LX 1.4;1;26
1042;1195450;FIT LX 1.4 AUT;1;26
1043;1195451;FIT NEW 1.5;1;26
1044;1195406;FIT TYPE S;1;26
1045;1195281;INTEGRA;1;26
1046;1195452;INTEGRA 1.8 IE;1;26
1047;1195280;INTEGRA HATCHBACK;1;26
1048;1195291;LEGEND;1;26
1049;1195453;LEGEND 3.5 AC;1;26
1050;1195454;LEGEND ACORA 3.2;1;26
1051;1195455;LEGEND S/S;1;26
1052;1195290;LEGEND SEDAN;1;26
1053;1195300;PRELUDE;1;26
1054;1195326;PRELUDE 2.0;1;26
1055;1195322;PRELUDE 2.0 IE;1;26
1056;1195325;PRELUDE 2.0-I;1;26
1057;1195330;PRELUDE 2.3 ABS;1;26
1058;1195456;PRELUDE 2.3 I.E.;1;26
1059;1195457;PRELUDE S/S;1;26
1060;1195351;STREAM;1;26
1061;1220001;ACCENT;1;27
1062;1220271;ACCENT 1.3;1;27
1063;1220272;ACCENT 1.4;1;27
1064;1220003;ACCENT 1.5 GLS;1;27
1065;1220002;ACCENT 1.5 GS;1;27
1066;1220292;ACCENT 1.5 LS;1;27
1067;1220293;ACCENT 1.6;1;27
1068;1220294;ACCENT ECO DRIVE;1;27
1069;1220279;ACCENT GL 1.4;1;27
1070;1220273;ACCENT HATCHBACK;1;27
1071;1220275;ACCENT PRIME;1;27
1072;1220295;ACCENT PRIME 1.5 GL;1;27
1073;1220296;ACCENT PRIME 1.5 GT;1;27
1074;1220297;ACCENT PRIME 1.6 GL;1;27
1075;1220298;ACCENT PRIME 1.6 GLS;1;27
1076;1220299;ACCENT RB 1.4 GL AC 6 MT;1;27
1077;1220280;ACCENT RB 5;1;27
1078;1220300;ACCENT RB GL 1.4;1;27
1079;1220277;ACCENT SPORT;1;27
1080;1220301;ACCENT SPORT 1.4;1;27
1081;1220200;ATOS;1;27
1082;1220302;ATOS 1.0 GL;1;27
1083;1220303;ATOS 1.0 GLS;1;27
1084;1220304;ATOS 1.0 GLS AUT.;1;27
1085;1220260;AZERA;1;27
1086;1220305;AZERA 2.4 GLS AT;1;27
1087;1220306;AZERA 3.0;1;27
1088;1220307;AZERA 3.3 GLS;1;27
1089;1220308;AZERA HG GLS 2.9;1;27
1090;1220084;COUPE;1;27
1091;1220211;COUPE;1;27
1092;1220309;COUPE 2.0 SX;1;27
1093;1220310;COUPE ELANTRA;1;27
1094;1220311;COUPE FX 2.7;1;27
1095;1220010;ELANTRA;1;27
1096;1220011;ELANTRA 1.5 GL;1;27
1097;1220013;ELANTRA 1.6 GLS;1;27
1098;1220312;ELANTRA 1.8 GLS SW;1;27
1099;1220313;ELANTRA 2.0;1;27
1100;1220314;ELANTRA COUPE;1;27
1101;1220315;ELANTRA FL GLS 1.6;1;27
1102;1220018;ELANTRA GL;1;27
1103;1220015;ELANTRA GL. 1.8;1;27
1104;1220316;ELANTRA HD GLS 1.6;1;27
1105;1220317;ELANTRA NEW HD 1.6;1;27
1106;1220318;ELANTRA XD GLS 1.8 AUT;1;27
1107;1220267;EON;1;27
1108;1220319;EON GL;1;27
1109;1220320;EON GLS 0.8;1;27
1110;1220269;EQUUS;1;27
1111;1220321;EQUUS GLS 5000 CC AT 2WD;1;27
1112;1220322;EQUUS VS 460;1;27
1113;1220009;EXCEL;1;27
1114;1220035;EXCEL 1.3 LS;1;27
1115;1220323;EXCEL 1.4 GLSI;1;27
1116;1220050;EXCEL 1.5 GL;1;27
1117;1220055;EXCEL 1.5 GLS;1;27
1118;1220054;EXCEL 1.5 GS;1;27
1119;1220051;EXCEL 1.5 GSL HATCHBACK;1;27
1120;1220041;EXCEL GL 1.3;1;27
1121;1220020;EXCEL GL 1.3 HATCHBACK;1;27
1122;1220030;EXCEL GL 1.3 SEDAN;1;27
1123;1220056;EXCEL GS 1.5;1;27
1124;1220205;GENESIS;1;27
1125;1220270;GENESIS COUPE;1;27
1126;1220324;GENESIS COUPE 3.8 AT;1;27
1127;1220325;GENESIS COUPE 3.8 MT;1;27
1128;1220326;GENESIS COUPE GLS 1.998;1;27
1129;1220327;GENESIS GLS 3.3;1;27
1130;1220328;GENESIS GSL 3.8;1;27
1131;1220250;GETZ;1;27
1132;1220329;GETZ 1.5;1;27
1133;1220330;GETZ FL GL 1.4;1;27
1134;1220331;GETZ GL 1.3;1;27
1135;1220332;GETZ GL 1.4;1;27
1136;1220333;GETZ GL 1.6;1;27
1137;1220274;GRAND I10;1;27
1138;1220261;I 10;1;27
1139;1220334;I 10 1.1 GL;1;27
1140;1220335;I 10 1.1 GLS;1;27
1141;1220336;I 10 1.1 GLS AC;1;27
1142;1220337;I 10 1.2 GLS;1;27
1143;1220338;I 10 FL GLS 1.2;1;27
1144;1220339;I 10 GL 1.0;1;27
1145;1220340;I 10 GRAND BA 5DR 1.2 5M/T GLS;1;27
1146;1220341;I 10 GRAND GL;1;27
1147;1220342;I 10 GRAND GLS;1;27
1148;1220291;I 20 ACTIVE GL AT 2AB ABS;1;27
1149;1220290;I 20 ACTIVE GL MT 2AB ABS;1;27
1150;1220289;I 20 ACTIVE L MT 2 AB ABS;1;27
1151;1220262;I 30;1;27
1152;1220343;I 30 1.6 GLS;1;27
1153;1220344;I 30 2.0 GLS;1;27
1154;1220345;I 30 GD GLS 1.8;1;27
1155;1220266;I 40;1;27
1156;1220346;I 40 2.0 GL AT;1;27
1157;1220347;I 40 2.0 GLS AT;1;27
1158;1220282;IONIQ;1;27
1159;1220361;IONIQ EV GLS ELECTRICO;1;27
1160;1220226;MATRIX;1;27
1161;1220348;MATRIX GL 1.5 I;1;27
1162;1220349;MATRIX GL 1.6;1;27
1163;1220350;MATRIX GLS 1.8;1;27
1164;1220351;NEW ACCENT 1.6 GLS;1;27
1165;1220255;SCOUPE;1;27
1166;1220352;SCOUPE 1.5 LS;1;27
1167;1220353;SCOUPE TURBO;1;27
1168;1220130;SONATA;1;27
1169;1220149;SONATA 2.0;1;27
1170;1220154;SONATA 2.0 GL;1;27
1171;1220162;SONATA 2.0 GLS;1;27
1172;1220150;SONATA 2.0-I;1;27
1173;1220180;SONATA 2.4 GLS;1;27
1174;1220190;SONATA 3.0 GLS;1;27
1175;1220140;SONATA GL 1.8;1;27
1176;1220354;SONATA GLS 2.5 AUT;1;27
1177;1220355;SONATA NEW YF GLS 2.;1;27
1178;1220265;VELOSTER;1;27
1179;1220356;VELOSTER 1.6;1;27
1180;1220357;VELOSTER GLS 1.6;1;27
1181;1220360;VERNA;1;27
1182;1220221;XG;1;27
1183;1220358;XG 2.5 GLS;1;27
1184;1220359;XG 3.0;1;27
1185;1928020;G 37 S;1;28
1186;1928021;G COUPE SIN SUBMODELO;1;28
1187;1928022;M37 RWD 7 AT;1;28
1188;1928023;Q50 2.0 TURBO;1;28
1189;1928024;Q50 3.7 V6;1;28
1190;1928010;Q60S;1;28
1191;1928025;Q70 3.7 L;1;28
1192;1928008;QX 70;1;28
1193;1928001;QX 50;1;28
1194;1928026;QX50 3.7;1;28
1195;1928027;QX60 TECH;1;28
1196;1928028;QX70 3.7;1;28
1197;1243001;137;1;29
1198;1243017;A 0;1;29
1199;1243011;A 137;1;29
1200;1243021;A 137 1.3 SPORT SE;1;29
1201;1243022;A 137 BE 1.3;1;29
1202;1243008;A 137 SPORT;1;29
1203;1243010;A0;1;29
1204;1243023;A0 1.0 5P SE;1;29
1205;1243024;A0 1.0 SP SE;1;29
1206;1243025;B 15 CE;1;29
1207;1243026;B 15 SE;1;29
1208;1243009;B CLASS;1;29
1209;1243027;B CLASS VVT 1.5;1;29
1210;1243003;B15;1;29
1211;1243028;J 2 BE 1.0;1;29
1212;1243029;J 2 CE;1;29
1213;1243030;J 2 CE 1.0;1;29
1214;1243038;J 3 1.3 VVT B SE;1;29
1215;1243037;J 3 1.3 VVT BE;1;29
1216;1243040;J 3 CROSS;1;29
1217;1243039;J 3 TURIN;1;29
1218;1243031;J 4 CONFORT 1.5VVT 5MT;1;29
1219;1243032;J 4 LUXURY 1.5VVT 5MT;1;29
1220;1243033;J 4 V V T 1.5;1;29
1221;1243034;J 5 B CLASS 2.0;1;29
1222;1243035;J 5 NEW BCE;1;29
1223;1243036;J 5 NEW BSE;1;29
1224;1243005;J2;1;29
1225;1243006;J3;1;29
1226;1243016;J4;1;29
1227;1243007;J5;1;29
1228;1243014;J6;1;29
1229;1243004;REFINE;1;29
1230;1243041;S1;1;29
1231;1243043;S1 BICOLOR COMFORT 1.3 MT;1;29
1232;1243042;S1 COMFORT 1.3 MT;1;29
1233;1243044;S1 LUXURY 1.3 MT;1;29
1234;1243045;S1 LUXURY BICOLOR 1.3 MT;1;29
1235;1243047;S1 LUXURY BICOLOR SMART 1.3 MT;1;29
1236;1243046;S1 LUXURY SMART 1.3 MT;1;29
1237;1243013;S3;1;29
1238;1243002;TRIP;1;29
1239;1276011;AVELLA;1;30
1240;1276168;AVELLA 1.5 GLI;1;30
1241;1276012;AVELLA 1.5 GLI D/H;1;30
1242;1276013;AVELLA 1.5 GLI D/H AA;1;30
1243;1276017;AVELLA 1.5 GLXI D/H;1;30
1244;1276016;AVELLA 1.5 GLXI D/H AA;1;30
1245;1276015;AVELLA 1.5 GLXI HB;1;30
1246;1276169;AVELLA II 1.3;1;30
1247;1276170;AVELLA II 1.5 GLSI;1;30
1248;1276104;CADENZA;1;30
1249;1276171;CADENZA EX 3.5L;1;30
1250;1276023;CARENS;1;30
1251;1276172;CARENS 1.7 EX;1;30
1252;1276173;CARENS 1.8 7P MT;1;30
1253;1276167;CARENS 1.8 LX;1;30
1254;1276174;CARENS 2.0 LX;1;30
1255;1276135;CERATO;1;30
1256;1276175;CERATO 1.6 EX;1;30
1257;1276176;CERATO 1.6 LX;1;30
1258;1276151;CERATO 5;1;30
1259;1276177;CERATO 5 EX 1.6L 6MT;1;30
1260;1276178;CERATO 5 SX 1.6 AT;1;30
1261;1276179;CERATO 5 SX 1.6 MT;1;30
1262;1276180;CERATO 5 SX 2.0 MT SPORT;1;30
1263;1276181;CERATO 5 SX A/C DAB;1;30
1264;1276182;CERATO EX DAB 1.6 AUT;1;30
1265;1276183;CERATO KOUP EX MT;1;30
1266;1276184;CERATO KOUP SX AT;1;30
1267;1276185;CERATO KOUP SX MT;1;30
1268;1276186;CERATO LX GSL 1.6;1;30
1269;1276187;CERATO SX 1.6;1;30
1270;1276100;CLARUS;1;30
1271;1276102;CLARUS 1.8 SLX;1;30
1272;1276188;CLARUS 2.0 GLX;1;30
1273;1276115;KOUP;1;30
1274;1276189;KOUP 2.0 AUT;1;30
1275;1276190;KOUP EX;1;30
1276;1276191;KOUP SX2.0 AUT.;1;30
1277;1276143;MAGENTIS;1;30
1278;1276192;MAGENTIS 2.0;1;30
1279;1276140;MORNING;1;30
1280;1276158;MORNING EX;1;30
1281;1276193;MORNING EX 1.1;1;30
1282;1276194;MORNING EX 1.2;1;30
1283;1276195;MORNING EX MEC AB 1.2;1;30
1284;1276196;MORNING EX SPORT 1.2;1;30
1285;1276152;MORNING II;1;30
1286;1276197;MORNING LX 1.0;1;30
1287;1276198;MORNING LX 1.1;1;30
1288;1276199;MORNING LX 5DR;1;30
1289;1276200;MORNING LX MT;1;30
1290;1276201;MORNING MORNING II EX;1;30
1291;1276154;NEW CERATO;1;30
1292;1276202;NEW CERATO 1.6;1;30
1293;1276145;NEWSORENTO;1;30
1294;1276141;OPIRUS;1;30
1295;1276203;OPIRUS 3.5 AUT;1;30
1296;1276204;OPIRUS 3.8 AUT;1;30
1297;1276133;OPTIMA;1;30
1298;1276205;OPTIMA 2.0 SE;1;30
1299;1276153;OPTIMA HIBRIDO;1;30
1300;1276206;OPTIMA HIBRIDO EX 2.0 6AT;1;30
1301;1276120;POP;1;30
1302;1276207;POP S/S;1;30
1303;1276208;POP S/SUBMODELO;1;30
1304;1276004;PRIDE;1;30
1305;1276209;PRIDE 1.1 LX;1;30
1306;1276006;PRIDE 1.1 SL AC;1;30
1307;1276005;PRIDE 1.1 SLX;1;30
1308;1276010;PRIDE 1.3 GL;1;30
1309;1276007;PRIDE 1.3 LX;1;30
1310;1276210;PRIDE FAMILY 1.3 GL;1;30
1311;1276150;QUORIS;1;30
1312;1276211;QUORIS SX 3.8 8AT SR;1;30
1313;1276132;RIO;1;30
1314;1276212;RIO 1.3 LS;1;30
1315;1276213;RIO 1.5 DLX AUTOMATICO;1;30
1316;1276214;RIO 1.5 DLX MECANICO;1;30
1317;1276215;RIO 1.5 LX;1;30
1318;1276216;RIO 1.5 LXE;1;30
1319;1276146;RIO 3;1;30
1320;1276217;RIO 3 EX 1.4;1;30
1321;1276218;RIO 3 UB 1.4;1;30
1322;1276147;RIO 4;1;30
1323;1276219;RIO 4 DH CC AV;1;30
1324;1276220;RIO 4 EX 1.4L 6 MT;1;30
1325;1276221;RIO 4 EX 1.4L 6 MT AC AB;1;30
1326;1276222;RIO 4 EX 1.4L AT AC AB;1;30
1327;1276223;RIO 4 UB EX 1.4;1;30
1328;1276224;RIO 4 UB EX 1.4L 6MT 4X2;1;30
1329;1276148;RIO 5;1;30
1330;1276225;RIO 5 1.4 BX MT DH;1;30
1331;1276226;RIO 5 1.4 BX MT DH AC;1;30
1332;1276227;RIO 5 1.4 EX MT DH AC DALL;1;30
1333;1276228;RIO 5 EX 1.2;1;30
1334;1276229;RIO 5 EX 1.4L 6MT;1;30
1335;1276160;RIO 5 SPORT;1;30
1336;1276230;RIO 5 UB EX 1.4L 6 MT;1;30
1337;1276231;RIO EX 1.4;1;30
1338;1276142;RIO II;1;30
1339;1276232;RIO II 1.3;1;30
1340;1276233;RIO II 1.5;1;30
1341;1276157;RIO J BEX;1;30
1342;1276234;RIO JB EX 1.4;1;30
1343;1276235;RIO JB EX 5DR 1.4 MEC DH;1;30
1344;1276236;RIO JB LX 1.4;1;30
1345;1276237;RIO JBEX;1;30
1346;1276238;RIO LOOK;1;30
1347;1276020;SEPHIA;1;30
1348;1276239;SEPHIA 1.5GTX;1;30
1349;1276240;SEPHIA 1.5GTX A/C;1;30
1350;1276030;SEPHIA 1.6 GTX;1;30
1351;1276040;SEPHIA 1.6 SLX;1;30
1352;1276041;SEPHIA 1.6SLX D/H;1;30
1353;1276241;SEPHIA 1.8 GS;1;30
1354;1276242;SEPHIA II 1.8 GS;1;30
1355;1276250;SOLUTO;1;30
1356;1276144;SOUL;1;30
1357;1276243;SOUL 1.6 6MT DH AC DAB ABS;1;30
1358;1276245;SOUL EX 1.6 6AT FULL;1;30
1359;1276244;SOUL EX 1.6 6MT;1;30
1360;1276134;SPECTRA;1;30
1361;1276247;SPECTRA 1.8 LS;1;30
1362;1276248;SPECTRA 2.0;1;30
